tilpro-and
0	34
1	42
4	34
5	32
8	36
9	36
12	22
13	37
16	44
17	36
20	35
21	33
24	39
25	32
28	33
29	41
128	28
129	30
132	37
133	35
136	34
137	36
140	33
141	42
144	21
145	38
148	37
149	32
152	44
153	33
156	31
157	44
256	25
257	21
260	47
261	39
264	31
265	34
268	39
269	45
272	29
273	18
276	36
277	40
280	40
281	37
284	49
285	32
384	32
385	30
388	54
389	33
392	33
393	47
396	40
397	29
400	31
401	40
404	31
405	31
408	40
409	27
412	40
413	31
512	36
513	33
516	39
517	29
520	40
521	37
524	31
525	27
528	24
529	43
532	27
533	30
536	33
537	34
540	38
541	30
640	35
641	40
644	28
645	33
648	45
649	29
652	26
653	41
656	34
657	28
660	35
661	39
664	45
665	39
668	29
669	37
768	40
769	33
772	21
773	30
776	29
777	40
780	29
781	36
784	39
785	25
788	32
789	29
792	39
793	46
796	35
797	33
896	29
897	36
900	42
901	33
904	39
905	34
908	38
909	33
912	34
913	20
916	37
917	27
920	40
921	31
924	38
925	33
1024	31
1025	41
1028	34
1029	37
1032	34
1033	32
1036	42
1037	45
1040	24
1041	31
1044	39
1045	38
1048	33
1049	38
1052	34
1053	34
1152	37
1153	33
1156	31
1157	32
1160	33
1161	26
1164	31
1165	39
1168	40
1169	37
1172	31
1173	39
1176	30
1177	29
1180	40
1181	37
1280	32
1281	35
1284	41
1285	33
1288	32
1289	37
1292	43
1293	30
1296	42
1297	41
1300	34
1301	30
1304	32
1305	31
1308	38
1309	23
1408	24
1409	32
1412	32
1413	40
1416	36
1417	42
1420	33
1421	43
1424	43
1425	26
1428	32
1429	35
1432	36
1433	28
1436	42
1437	27
1536	44
1537	41
1540	22
1541	30
1544	40
1545	31
1548	45
1549	40
1552	35
1553	30
1556	34
1557	44
1560	32
1561	48
1564	34
1565	29
1664	31
1665	38
1668	35
1669	36
1672	30
1673	31
1676	29
1677	27
1680	38
1681	37
1684	30
1685	27
1688	39
1689	36
1692	34
1693	37
1792	34
1793	39
1796	37
1797	34
1800	46
1801	33
1804	40
1805	32
1808	33
1809	22
1812	36
1813	39
1816	28
1817	38
1820	33
1821	35
1920	35
1921	30
1924	28
1925	32
1928	36
1929	26
1932	38
1933	44
1936	40
1937	37
1940	50
1941	41
1944	34
1945	30
1948	34
1949	33
4096	29
4097	28
4100	28
4101	37
4104	37
4105	41
4108	32
4109	34
4112	44
4113	39
4116	36
4117	30
4120	32
4121	19
4124	36
4125	30
4224	23
4225	23
4228	37
4229	37
4232	36
4233	28
4236	40
4237	36
4240	38
4241	38
4244	36
4245	38
4248	39
4249	32
4252	36
4253	26
4352	47
4353	21
4356	40
4357	39
4360	39
4361	29
4364	30
4365	27
4368	51
4369	37
4372	32
4373	35
4376	29
4377	21
4380	30
4381	29
4480	36
4481	30
4484	45
4485	34
4488	35
4489	34
4492	30
4493	42
4496	23
4497	31
4500	34
4501	28
4504	34
4505	31
4508	45
4509	37
4608	26
4609	33
4612	44
4613	41
4616	29
4617	29
4620	37
4621	34
4624	42
4625	34
4628	36
4629	26
4632	36
4633	31
4636	35
4637	44
4736	36
4737	41
4740	36
4741	28
4744	33
4745	35
4748	33
4749	27
4752	28
4753	42
4756	31
4757	32
4760	28
4761	29
4764	27
4765	35
4864	41
4865	38
4868	35
4869	42
4872	31
4873	45
4876	31
4877	27
4880	32
4881	38
4884	36
4885	25
4888	31
4889	24
4892	37
4893	34
4992	34
4993	39
4996	36
4997	31
5000	49
5001	35
5004	30
5005	37
5008	35
5009	40
5012	31
5013	40
5016	37
5017	29
5020	34
5021	31
5120	42
5121	50
5124	39
5125	37
5128	28
5129	29
5132	42
5133	38
5136	40
5137	46
5140	30
5141	46
5144	42
5145	30
5148	37
5149	33
5248	43
5249	37
5252	29
5253	35
5256	33
5257	35
5260	38
5261	39
5264	37
5265	48
5268	48
5269	32
5272	41
5273	36
5276	33
5277	42
5376	41
5377	41
5380	36
5381	30
5384	31
5385	38
5388	41
5389	33
5392	40
5393	35
5396	49
